126.21697235107422,96.2090072631836
114.39701843261719,99.59313201904297
102.80979919433594,98.20738220214844
90.70156860351562,96.2326889038086
78.47631072998047,97.1291275024414
67.93534088134766,102.10197448730469
56.57272720336914,100.7757339477539
45.16024398803711,96.71272277832031
33.068397521972656,98.4465560913086
29.063570022583008,106.06177520751953
33.13032913208008,117.5904541015625
42.21330261230469,125.45673370361328
53.77908706665039,123.28650665283203
59.92496871948242,112.8863754272461
66.07890319824219,105.15110778808594
70.58482360839844,115.64849853515625
78.40796661376953,124.83230590820312
90.27459716796875,127.04676818847656
101.27525329589844,122.0743637084961
105.81327819824219,110.88943481445312
113.71177673339844,103.29410552978516
125.25927734375,99.07295227050781
120.87358856201172,103.77906799316406
122.68494415283203,103.84762573242188
124.98955535888672,103.03482055664062
122.994140625,107.20404052734375
121.04812622070312,110.37366485595703
122.34437561035156,110.68739318847656
125.44367218017578,109.87124633789062
122.77362823486328,115.13729858398438
121.78058624267578,118.22718811035156
121.85153198242188,119.98335266113281
123.04483795166016,121.50775909423828
126.01271057128906,120.03736877441406
121.65425872802734,126.28845977783203
120.54449462890625,127.78656005859375
124.61455535888672,127.93257141113281
124.69145965576172,128.40554809570312
121.01753234863281,130.55984497070312
124.74787902832031,128.29837036132812
120.66084289550781,134.01260375976562
121.69430541992188,134.74034118652344
124.44149780273438,134.29409790039062
122.5015640258789,139.5217742919922
123.23664855957031,139.66748046875
120.02119445800781,137.51011657714844
116.31531524658203,139.61038208007812
114.52644348144531,141.83311462402344
117.2480239868164,144.5381317138672
120.10643005371094,143.80462646484375
119.10303497314453,140.9662628173828
118.82283782958984,144.19435119628906
122.40873718261719,146.8464813232422
123.99478912353516,139.66632080078125
119.2986831665039,142.8725128173828
123.2712173461914,146.3772430419922
120.77239990234375,145.2902069091797
123.72327423095703,150.32431030273438
122.7259750366211,140.7116241455078
124.36661529541016,146.45465087890625
122.74861145019531,142.35211181640625
122.21327209472656,153.69674682617188
117.50342559814453,146.56594848632812
115.17988586425781,152.3660125732422
113.50211334228516,145.73321533203125
110.1968765258789,148.9944610595703
113.40792846679688,146.971435546875
105.75633239746094,152.17059326171875
112.71690368652344,143.6408233642578
108.10653686523438,149.6217803955078
111.85975646972656,146.1446075439453
108.19068908691406,147.0591278076172
114.6986312866211,145.78599548339844
108.26797485351562,153.302490234375
110.98397827148438,142.55218505859375
110.61466217041016,150.7420654296875
114.50210571289062,148.7792510986328
107.92031860351562,155.10336303710938
114.3014907836914,150.2815399169922
110.974609375,153.3471221923828
114.03947448730469,157.4830780029297
113.19953918457031,151.3782501220703
117.65167999267578,158.40066528320312
113.8787841796875,152.767578125
122.25970458984375,152.40817260742188
115.7836685180664,160.34768676757812
115.89673614501953,151.7422637939453
117.93053436279297,158.14781188964844
118.55990600585938,152.80621337890625
120.28680419921875,162.08717346191406
122.79003143310547,153.40829467773438
119.82191467285156,157.14161682128906
119.15396881103516,162.076171875
111.72273254394531,160.2724609375
114.97349548339844,163.2269287109375
115.3262939453125,157.51588439941406
108.90519714355469,163.4574432373047
108.7479476928711,155.5320587158203
104.8507080078125,158.69703674316406
108.1852035522461,159.08123779296875
100.71702575683594,156.72113037109375
106.03868103027344,158.66326904296875
102.56139373779297,153.88876342773438
107.45289611816406,157.1830596923828
102.23388671875,151.28675842285156
100.40093231201172,154.92974853515625
105.2850341796875,158.6889190673828
108.66400909423828,158.19235229492188
105.82112121582031,157.29522705078125
104.99615478515625,164.07577514648438
113.26021575927734,160.5850372314453
108.01414489746094,161.48802185058594
108.95338439941406,162.54635620117188
115.3045883178711,162.27926635742188
110.83428955078125,162.07318115234375
114.15756225585938,164.9598846435547
115.75025177001953,168.2462615966797
113.34754180908203,161.6814422607422
109.14929962158203,168.51609802246094
115.21724700927734,165.7392120361328
112.49525451660156,163.0934295654297
117.15013885498047,168.23980712890625
114.21034240722656,172.23094177246094
115.97189331054688,164.90525817871094
113.08203887939453,170.3527374267578
117.35317993164062,170.20335388183594
111.27568054199219,172.45106506347656
117.2821044921875,168.40867614746094
113.43164825439453,169.75576782226562
118.84028625488281,162.93719482421875
117.91844177246094,163.16224670410156
117.97532653808594,163.99856567382812
115.92538452148438,166.4593505859375
116.92471313476562,172.02267456054688
118.04499816894531,163.5832061767578
116.1793441772461,174.2879638671875
113.96736907958984,170.5106201171875
112.93045806884766,168.1443328857422
109.37747955322266,168.7431640625
106.61468505859375,169.8178253173828
104.47258758544922,167.74725341796875
107.13276672363281,166.7044677734375
102.11711120605469,161.3694305419922
97.61658477783203,168.57977294921875
100.08731842041016,159.96990966796875
99.30426025390625,163.25146484375
99.33039855957031,165.21774291992188
94.31646728515625,157.33847045898438
96.58489990234375,161.58401489257812
100.50653076171875,162.58018493652344
95.30072021484375,159.19058227539062
101.07769775390625,161.05496215820312
100.82464599609375,159.2209014892578
102.2237548828125,166.8550262451172
104.51226043701172,163.43182373046875
102.57978820800781,164.5414276123047
102.68344116210938,171.85000610351562
104.11761474609375,167.41537475585938
102.9120864868164,165.59027099609375
106.71501922607422,174.83856201171875
100.46994018554688,168.7108612060547
105.99312591552734,172.68594360351562
108.44576263427734,171.50625610351562
106.92070007324219,176.9365997314453
106.21136474609375,171.0374755859375
109.85169219970703,177.7194061279297
113.15692901611328,177.29225158691406
104.19296264648438,175.6317138671875
111.93950653076172,175.56817626953125
109.95660400390625,175.6481475830078
111.14409637451172,178.47906494140625
